"","Date","Daily","Humidity","Temperature","pm25","pm10","no2","o3","retail","grocery","parks","transit","work","home","date","mean","median","lower_80","upper_80","infections","test_adjusted_positive","test_adjusted_positive_raw","positive","tests"
"118",2020-06-20,9,53.7,22.6,13,7,9.6,40.3,-16,-12,58,-16,-14,-2,2020-06-20,1.1818828831624,1.18211306299578,1.08946971953899,1.27858683447798,5.84441772355908,4.42523855059311,3.40986106410463,9,1622
"119",2020-06-21,14,55.2,23.2,30,9,6.9,43.5,-22,-20,54,-16,10,-5,2020-06-21,1.17906005146584,1.17594572410056,1.08763987881002,1.2713240664819,6.04500415055171,4.50507521700638,3.35156148741237,14,2567
"120",2020-06-22,11,48,25,34,10,11,45.1,-12,-11,59,-27,-24,4,2020-06-22,1.17539266996741,1.17337588700437,1.08251329659298,1.27534635910619,6.24860106551901,4.59823021334948,9.4675912084897,11,714
"121",2020-06-23,5,45.2,26.5,42,11,10.6,59.7,-10,-9,68,-27,-25,5,2020-06-23,1.17069521311664,1.17031602998816,1.07214967460909,1.26224227811247,6.45548529583091,4.70410087705323,4.98809040943156,5,616
"122",2020-06-24,0,53.5,24.8,55,17,17,46.3,-11,-9,68,-26,-25,5,2020-06-24,1.16399185819578,1.16341145087214,1.06488555744919,1.25101770685325,6.66548969576673,4.82202957868644,0,0,0
"123",2020-06-25,31,67,25.2,21,14,8.3,52.6,-11,-8,60,-27,-24,5,2020-06-25,1.15871446093248,1.15517106311955,1.05190459165217,1.24934326288775,6.87724528102454,4.95126781045072,6.24402323556244,31,3051
"124",2020-06-26,23,61,25.2,42,17,10.1,48.4,-12,-8,62,-24,-26,4,2020-06-26,1.14991862744131,1.14684852853014,1.04097947035704,1.23879843009106,7.08862709250814,5.09107528278857,7.64426878537873,23,1849
"125",2020-06-27,28,47.5,26.2,34,10,8.7,48.4,-17,-12,57,-13,-16,-3,2020-06-27,1.13972654743923,1.13782182653549,1.02986599634105,1.22980608583512,7.29869696469071,5.24068371511646,8.55214546539518,28,2012
"126",2020-06-28,4,48,27.5,34,13,5.1,53.2,-23,-20,48,-13,14,-6,2020-06-28,1.13378499910985,1.12985571624678,1.02299021859984,1.22272585544463,7.50545952018881,5.39924651083407,5.5613822483436,4,442
"127",2020-06-29,6,45.2,27.7,25,12,6,44.7,-10,-9,58,-24,-22,3,2020-06-29,1.12561373983532,1.12492467177585,1.0185373756354,1.22783265817317,7.70576691828645,5.56593703995712,5.43033347665951,6,679
"128",2020-06-30,8,53,26.9,34,16,12.4,NA,-9,-8,62,-27,-23,4,2020-06-30,1.11830750522241,1.11636081563141,1.00674337956651,1.21887936616148,7.90058487571602,5.73999381517422,3.77013949964398,8,1304
"129",2020-07-01,8,52.2,26,30,13,8.3,42.3,-10,-8,51,-26,-23,3,2020-07-01,1.11159694733529,1.11263568725621,0.990421663881534,1.21103981804202,8.09053949562366,5.92064689337088,3.6042975861699,8,1364
"130",2020-07-02,14,65,26.5,38,22,11.5,48.8,-9,-9,57,-26,-23,3,2020-07-02,1.10552282694133,1.10213180194909,0.998332085639729,1.2232578208065,8.27453251039368,6.10703353821214,6.03751462328951,14,1425
"131",2020-07-03,17,75,24.4,25,11,14.2,39,-14,-8,31,-28,-25,5,2020-07-03,1.09911625489109,1.09779798925735,0.976222470923511,1.21324980544671,8.45284547127995,6.29822031283747,6.346935937736,17,1646
"132",2020-07-04,16,73.2,22.5,30,10,8.7,30.1,-13,-10,53,-13,-15,-2,2020-07-04,1.09695025188392,1.09135267524944,0.960130035584132,1.21811131387034,8.62642617751629,6.49316923204932,9.18069450520214,16,1071
"133",2020-07-05,8,55.5,26.1,34,12,10.6,46.8,-20,-18,48,-13,10,-7,2020-07-05,1.09356757611288,1.08851782525952,0.972854556162042,1.22712165059725,8.79545826101585,6.69065973639096,6.26275402233853,8,785
"134",2020-07-06,7,54,27.5,42,15,13.3,54.5,-9,-10,65,-23,-23,2,2020-07-06,1.09137733226454,1.0914166038089,0.950912671660443,1.21919690396064,8.9627094382971,6.88948844882711,14.0994073061087,7,269
"135",2020-07-07,5,63.5,22.5,21,18,11.5,27.7,-6,-5,67,-26,-25,4,2020-07-07,1.08788083993959,1.08949947636499,0.958302426714015,1.23622098631862,9.13044399215233,7.08858850168194,5.79747866454687,5,530
"136",2020-07-08,17,49.5,23,30,16,12.4,45.5,-9,-11,67,-25,-22,2,2020-07-08,1.0850553237515,1.08490025735238,0.952114927710725,1.23287158732368,9.29921223147585,7.28697464334713,10.7590695710746,17,971
"137",2020-07-09,14,52,25.4,46,16,13.3,61.7,-9,-10,65,-25,-23,2,2020-07-09,1.08594855995346,1.0840172939942,0.918669528028029,1.21669238227067,9.46873666644105,7.4837873865137,2.86877570463073,14,2999
"138",2020-07-10,23,53.2,26.5,50,19,12.4,70.8,-10,-8,64,-23,-25,2,2020-07-10,1.08440849766918,1.08074088559154,0.928081809928362,1.24367837543483,9.63923206935275,7.67835040269603,13.6037083581956,23,1039
"139",2020-07-11,20,61,24.3,46,18,6.4,53.9,-19,-14,27,-15,-14,-2,2020-07-11,1.08309527055957,1.0797669310995,0.922421460337084,1.25797098475264,9.81461189237665,7.87013654378173,11.422541606728,20,1076
"140",2020-07-12,19,72,21.5,21,10,6.9,34.6,-14,-11,55,-10,13,-6,2020-07-12,1.08235827336956,1.07925323918117,0.892141341815586,1.22890696832877,9.99642838765241,8.05894754762395,19.723179105401,19,592
"141",2020-07-13,0,55,21.5,34,10,12.8,36.6,-6,-8,73,-21,-22,1,2020-07-13,1.08375679486274,1.07773929957146,0.915832359688605,1.257413401276,10.1837130794567,8.24492295133896,0,0,0
"142",2020-07-14,5,67.5,16.8,NA,NA,NA,NA,-5,-8,80,-24,-24,2,2020-07-14,1.08405464806873,1.08453901460586,0.892888829214872,1.24874992026778,10.3772942440294,8.42840205069981,3.52369689473606,5,872
"143",2020-07-15,0,NA,NA,NA,NA,NA,NA,-6,-8,64,-26,-22,2,2020-07-15,1.08439286736134,1.07782521466787,0.883243571542308,1.24382740699895,10.5805580545361,8.60980621775728,0,0,0
"144",2020-07-16,17,NA,NA,NA,NA,NA,NA,-5,-10,71,-24,-23,2,2020-07-16,1.08762899902911,1.07720791040338,0.9012494471117,1.27885546585528,10.7951372560433,8.78958753093428,10.3231784125627,17,1012
"145",2020-07-17,21,NA,NA,NA,NA,NA,NA,-6,-5,57,-23,-25,3,2020-07-17,1.08854680944122,1.07676068213629,0.866499548789227,1.26014247986188,11.0211334515583,8.96842107880391,9.89661618656544,21,1304
"146",2020-07-18,8,NA,NA,NA,NA,NA,NA,-11,-12,60,-6,-13,-4,2020-07-18,1.08977914540766,1.07865711904455,0.869767638003062,1.26643015910354,11.2631370615659,9.14719240908443,7.6577288279373,8,642
"147",2020-07-19,3,NA,NA,NA,NA,NA,NA,-15,-16,57,-6,16,-8,2020-07-19,1.08898386244866,1.07657943113397,0.875401333070573,1.27927716014767,11.5238036268887,9.32678909798488,6.04260313118946,3,117
"148",2020-07-20,7,NA,NA,NA,NA,NA,NA,-5,-10,77,-21,-23,1,2020-07-20,1.08845379869467,1.07625008083126,0.871153468581018,1.28801488070218,11.8020686926631,9.50806162310317,13.1954882487539,7,326
"149",2020-07-21,7,NA,NA,NA,NA,NA,NA,-5,-9,80,-25,-24,2,2020-07-21,1.08881565055938,1.07312006118484,0.851845189586164,1.2799486758593,12.0955519340504,9.69201353951358,3.70200444844559,7,1162
"150",2020-07-22,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-22,1.08831623742544,1.0741735993467,0.8431113663748,1.28424845601208,12.4040962048702,9.87978412594712,10.7108102560692,16,918
