"","Date","Daily","Humidity","Temperature","pm25","pm10","no2","o3","retail","grocery","parks","transit","work","home","date","mean","median","lower_80","upper_80","infections","test_adjusted_positive","test_adjusted_positive_raw","positive","tests"
"40",2020-04-03,257,52.7,9.3,85,30,16.5,46.8,-88,-39,-78,-84,-74,39,2020-04-03,0.833776972495452,0.832922599958441,0.765826246700551,0.892235015930831,130.365566002743,238.296885406493,184.342706958163,257,1195
"41",2020-04-04,166,49.4,11.6,87,32,17,53.2,-91,-53,-84,-84,-68,28,2020-04-04,0.841587102152021,0.841046613191947,0.782360146428077,0.911244257340053,125.534551198157,227.100582924203,200.688550099558,166,709
"42",2020-04-05,160,37.6,12.8,63,20,9.6,47.2,-96,-77,-90,-88,-64,24,2020-04-05,0.849852376819332,0.849596146962393,0.779734677762739,0.909657517330068,121.151894057016,216.384229834302,141.386840909787,160,970
"43",2020-04-06,137,43.6,13.7,63,21,12.4,51.9,-86,-39,-77,-83,-71,34,2020-04-06,0.855795720835685,0.855847681011328,0.795338878242825,0.929576379334554,117.151455483033,206.135591720156,184.930091422259,137,635
"44",2020-04-07,117,30.9,14.2,68,27,21.5,52.6,-85,-39,-75,-83,-72,35,2020-04-07,0.860636291680696,0.859068910919133,0.793659561811294,0.929350792121341,113.477169684863,196.457807015914,156.210986904709,117,642
"45",2020-04-08,315,33.4,13.3,57,21,18.3,51.3,-85,-37,-77,-83,-71,35,2020-04-08,0.864952070252102,0.86222472856979,0.790949997151651,0.931727842887657,110.081609983754,187.338121549067,113.49503268176,315,2379
"46",2020-04-09,213,35.8,14.8,63,25,24.7,57.1,-84,-33,-77,-83,-71,35,2020-04-09,0.867585412109237,0.864391856187401,0.787783624484732,0.92115691628433,106.912826880984,178.789908933371,126.612063108404,213,1442
"47",2020-04-10,247,36.7,16.4,65,25,18.8,57.1,-84,-29,-77,-82,-73,38,2020-04-10,0.868406012821104,0.864832939304785,0.790965408141521,0.930831513317472,103.932851818857,170.823673876886,113.949385137163,247,1858
"48",2020-04-11,230,37.5,15.5,57,21,22.9,57.8,-89,-47,-83,-82,-67,27,2020-04-11,0.867398264190033,0.865083619895384,0.793930879079882,0.93378842698415,101.106440830407,163.390869949795,132.669095756113,230,1486
"49",2020-04-12,269,32.5,17.2,46,14,6.9,NA,-97,-95,-91,-90,-68,25,2020-04-12,0.867559329755183,0.867572446392958,0.795930935947468,0.935888284131088,98.3908078042535,156.502171650253,131.307191054209,269,1756
