"","Date","Daily","Humidity","Temperature","pm25","pm10","no2","o3","retail","grocery","parks","transit","work","home","date","mean","median","lower_80","upper_80","infections","test_adjusted_positive","test_adjusted_positive_raw","positive","tests"
"64",2020-04-27,16,52.2,18.3,34,12,14.2,39.4,-71,-31,-66,-69,-52,26,2020-04-27,0.703196673918658,0.700018656591502,0.641453478880585,0.761059896836049,11.5178308084716,25.9721051067504,23.7526876988528,16,140
"65",2020-04-28,31,71.5,14.9,21,10,14.2,28.1,-75,-36,-70,-71,-54,27,2020-04-28,0.702989759633426,0.700372563572785,0.634815471255109,0.755378189387163,10.7914605933657,24.5907259645231,20.2170119698805,31,687
"66",2020-04-29,21,76.5,15.5,13,10,8.7,30.5,-74,-33,-67,-70,-53,28,2020-04-29,0.703129184301824,0.70128679499248,0.643566614501131,0.765538325493822,10.1099948339482,23.265999227403,31.1754026047443,21,180
"67",2020-04-30,27,50.6,16.9,13,9,8.7,29.3,-71,-21,-67,-69,-53,27,2020-04-30,0.701798627438879,0.700351672634102,0.632953983945753,0.755372957153001,9.47266118371165,21.9968085418684,32.6944511795392,27,370
"68",2020-05-01,21,56.3,16.6,13,10,7.4,29.7,-94,-94,-79,-87,-88,45,2020-05-01,0.703317688855912,0.701871073767425,0.643794284885288,0.76390470212353,8.8760154073696,20.7823355950879,29.0393102040488,21,324
"69",2020-05-02,26,56.5,19.4,17,10,7.4,35.8,-79,-32,-76,-73,-53,25,2020-05-02,0.705997986392772,0.705890673993789,0.645486303693976,0.764878188881826,8.31595235389199,19.6216449444232,38.5981175106358,26,299
"70",2020-05-03,33,49,17.5,30,11,5.1,33.8,-90,-66,-80,-81,-46,22,2020-05-03,0.708398146357888,0.70807660685971,0.641329065384216,0.76121803297807,7.79154896397561,18.513528406345,24.4382766392515,33,605
"71",2020-05-04,10,50.4,17.2,30,12,11.9,39.4,-57,-25,-13,-53,-40,18,2020-05-04,0.710892383099715,0.709331391790414,0.646523313110409,0.767371090715362,7.30372281586316,17.4567048611627,14.845429811783,10,144
"72",2020-05-05,11,51.5,19,38,15,14.7,35.4,-60,-26,-19,-54,-42,20,2020-05-05,0.713089728131992,0.712377819993348,0.643148782898022,0.763368560635969,6.85103942969641,16.4501192365608,15.0255664296211,11,328
"73",2020-05-06,8,73,16.1,50,17,10.1,29.3,-61,-26,-31,-56,-42,21,2020-05-06,0.717163631111859,0.71604406108878,0.650752134510834,0.771145908172329,6.43053262056078,15.4928973857602,11.8763438494264,8,197
"74",2020-05-07,6,45.3,18,34,14,12.8,42.3,-59,-27,-13,-54,-41,20,2020-05-07,0.721795394099367,0.721207904438495,0.66301793309276,0.785491089656224,6.03929843087959,14.5840679168069,8.9072578870698,6,144
"75",2020-05-08,7,43.2,19.8,50,19,13.8,47.2,-60,-20,-24,-57,-41,21,2020-05-08,0.726984800425537,0.72508715364089,0.667069589143659,0.791308983705988,5.67605136175495,13.7223742919214,10.3918008682481,7,160
"76",2020-05-09,13,31,20.6,42,13,11,50,-63,-25,-25,-53,-41,16,2020-05-09,0.732555210058676,0.731463038422809,0.665444168074388,0.796110404151925,5.34010928270261,12.9064228863504,19.2990587553179,13,283
"77",2020-05-10,8,47.6,19.8,21,13,6.4,43.1,-73,-53,-22,-58,-28,13,2020-05-10,0.738684184725157,0.736974510593078,0.67613670609098,0.804392322191792,5.03010134830941,12.1348972602899,11.8763438494264,8,274
"78",2020-05-11,23,53.6,18.1,13,6,10.6,30.9,-56,-28,-34,-57,-37,18,2020-05-11,0.746325191158083,0.743349616122811,0.679040126474617,0.810715890226498,4.74423333798446,11.4065810110511,20.32506242515,23,507
"79",2020-05-12,7,71.5,17.3,21,10,10.1,30.9,-55,-23,-13,-53,-38,19,2020-05-12,0.754445542441963,0.75358518177071,0.677611380620889,0.814174492682474,4.48097732128508,10.7201484660155,10.3918008682481,7,269
"80",2020-05-13,7,87,13.8,38,20,8.7,22,-57,-24,-23,-54,-38,19,2020-05-13,0.763542610059485,0.762078296754435,0.687654661464774,0.825367528202161,4.23938403208651,10.074123282775,9.33406399415856,7,336
"81",2020-05-14,2,77,19,53,27,10.1,30.5,-56,-24,-21,-54,-38,18,2020-05-14,0.772949219713347,0.76938511085289,0.700243014483506,0.841294728358994,4.01838058765038,9.46693813258877,2.9690859623566,2,75
"82",2020-05-15,10,57,20,25,14,9.6,32.9,-56,-19,-22,-55,-38,19,2020-05-15,0.784017064656182,0.780401182902126,0.707112205086523,0.85591973424568,3.81677747594531,8.89703209618975,10.7442463242113,10,417
