"","Date","Daily","Humidity","Temperature","pm25","pm10","no2","o3","retail","grocery","parks","transit","work","home","date","mean","median","lower_80","upper_80","infections","test_adjusted_positive","test_adjusted_positive_raw","positive","tests"
"62",2020-04-25,219,54.7,17.7,46,16,8.7,44.7,-92,-69,-82,-84,-71,28,2020-04-25,0.789119367872961,0.79050547454872,0.728960689138679,0.850849516356371,110.194750730598,173.993180711414,150.049863947838,219,1972
"63",2020-04-26,463,59,17.1,30,11,5.5,45.9,-94,-74,-86,-85,-57,23,2020-04-26,0.788038799404847,0.78900419604828,0.719012832356551,0.838023498426277,105.447953628366,168.801524671468,220.272891471281,463,2840
"64",2020-04-27,188,62.8,16.6,30,11,11,35,-78,-42,-72,-79,-61,30,2020-04-27,0.787619665525452,0.78774558844777,0.726607253209703,0.845141121850766,100.849606457122,163.644521289412,261.061849669692,188,973
"65",2020-04-28,278,71,16.5,34,13,16.5,30.9,-80,-46,-71,-80,-62,30,2020-04-28,0.787573269607328,0.787153773734983,0.728354504150756,0.847375453738876,96.42985542115,158.505612381013,234.759521158755,278,1600
"66",2020-04-29,284,70.4,16.7,30,9,11.5,36.6,-80,-42,-70,-79,-61,31,2020-04-29,0.788703123247736,0.787722768852156,0.727159086454672,0.84738045979444,92.1928601426162,153.376903827274,143.019767969574,284,2683
"67",2020-04-30,216,76,15.5,42,13,14.7,32.9,-77,-34,-75,-79,-61,31,2020-04-30,0.79262161354581,0.791067001379388,0.728619458012596,0.85441276945981,88.1383938976352,148.257894167858,136.312438066771,216,2141
"68",2020-05-01,364,81.1,15.5,38,11,6.9,32.9,-93,-83,-79,-89,-89,45,2020-05-01,0.796700966384305,0.795482082834435,0.739132683235699,0.864686834161612,84.2742357071422,143.153641645572,143.427457637941,364,3429
"69",2020-05-02,249,51.5,20,25,10,8.7,35.4,-83,-45,-76,-77,-58,25,2020-05-02,0.800217143785787,0.798965534169762,0.743631516822702,0.869837084698726,80.6244471627098,138.073830469867,109.765856361153,249,3065
"70",2020-05-03,118,46.2,19.1,30,9,5.5,43.5,-92,-66,-82,-82,-50,22,2020-05-03,0.806553938091413,0.804499952700391,0.745395724226866,0.867332537484669,77.202440927524,133.032308001124,187.34877120769,118,851
"71",2020-05-04,186,41,19,34,12,21.1,46.3,-64,-31,-20,-65,-49,21,2020-05-04,0.81362063107712,0.812678212644141,0.743482663240268,0.874702048629026,73.9955495259089,128.046054862746,173.797311105917,186,1446
